date,85,90,95,100
2022-01-26 04:55:00+01:00,0.1126,0.0439,0.02,0.0101
2022-01-26 05:00:00+01:00,0.1114,0.0434,0.0198,0.0101
2022-01-26 05:05:00+01:00,0.1106,0.0432,0.0197,0.01
2022-01-26 05:15:00+01:00,0.1136,0.0443,0.0202,0.0103
2022-01-26 05:25:00+01:00,0.1114,0.0434,0.0198,0.0101
2022-01-26 05:30:00+01:00,0.1096,0.0428,0.0195,0.0099
2022-01-26 05:35:00+01:00,0.1104,0.0437,0.0201,0.0103
2022-01-26 05:45:00+01:00,0.1131,0.0447,0.0205,0.0105
2022-01-26 05:55:00+01:00,0.1073,0.0424,0.0195,0.01
2022-01-26 06:00:00+01:00,0.1117,0.0442,0.0203,0.0104
2022-01-26 06:05:00+01:00,0.1112,0.044,0.0202,0.0104
2022-01-26 06:15:00+01:00,0.1115,0.0441,0.0203,0.0104
2022-01-26 06:25:00+01:00,0.1101,0.0436,0.02,0.0103
2022-01-26 06:30:00+01:00,0.1101,0.0436,0.0201,0.0103
2022-01-26 06:35:00+01:00,0.1096,0.0434,0.02,0.0102
2022-01-26 06:45:00+01:00,0.1086,0.0431,0.0198,0.0102
2022-01-26 06:55:00+01:00,0.1099,0.0436,0.0201,0.0103
2022-01-26 07:00:00+01:00,0.1115,0.0442,0.0203,0.0104
2022-01-26 07:05:00+01:00,0.1103,0.0437,0.0201,0.0103
2022-01-26 07:16:00+01:00,0.1109,0.0439,0.0202,0.0103
2022-01-26 07:25:00+01:00,0.1092,0.0432,0.0199,0.0102
2022-01-26 07:30:00+01:00,0.1141,0.0452,0.0208,0.0106
2022-01-26 07:35:00+01:00,0.1139,0.0451,0.0207,0.0106
2022-01-26 07:45:00+01:00,0.1111,0.0439,0.0202,0.0103
2022-01-26 07:53:00+01:00,0.1138,0.0449,0.0206,0.0105
2022-01-26 07:55:00+01:00,0.114,0.045,0.0207,0.0105
2022-01-26 08:00:00+01:00,0.1154,0.0455,0.0209,0.0106
2022-01-26 08:03:00+01:00,0.1131,0.0445,0.0204,0.0104
2022-01-26 08:05:00+01:00,0.1145,0.045,0.0206,0.0105
2022-01-26 08:15:00+01:00,0.1221,0.0479,0.0219,0.0111
2022-01-26 08:23:00+01:00,0.12,0.0468,0.0214,0.0109
2022-01-26 08:25:00+01:00,0.1181,0.0461,0.021,0.0107
2022-01-26 08:30:00+01:00,0.1186,0.0464,0.0212,0.0108
2022-01-26 08:35:00+01:00,0.119,0.0465,0.0212,0.0108
2022-01-26 08:46:00+01:00,0.1192,0.0465,0.0212,0.0108
2022-01-26 08:47:00+01:00,0.1244,0.0485,0.0221,0.0112
2022-01-26 08:55:00+01:00,0.1197,0.0467,0.0213,0.0108
2022-01-26 09:00:00+01:00,0.1193,0.0465,0.0212,0.0108
2022-01-26 09:05:00+01:00,0.116,0.0454,0.0207,0.0106
2022-01-26 09:15:00+01:00,0.1167,0.0457,0.0209,0.0107
2022-01-26 09:22:00+01:00,0.1103,0.0432,0.0197,0.01
2022-01-26 09:25:00+01:00,0.1178,0.0462,0.0211,0.0107
2022-01-26 09:30:00+01:00,0.1144,0.0448,0.0205,0.0104
2022-01-26 09:34:00+01:00,0.1149,0.0449,0.0205,0.0104
2022-01-26 09:35:00+01:00,0.1195,0.0468,0.0213,0.0109
2022-01-26 09:38:00+01:00,0.1105,0.0433,0.0197,0.01
2022-01-26 09:45:00+01:00,0.1135,0.0445,0.0203,0.0103
2022-01-26 09:55:00+01:00,0.1163,0.0455,0.0207,0.0105
2022-01-26 10:01:00+01:00,0.116,0.0453,0.0206,0.0105
2022-01-26 10:06:00+01:00,0.1166,0.0457,0.0209,0.0107
2022-01-26 10:12:00+01:00,0.1173,0.046,0.021,0.0107
2022-01-26 10:15:00+01:00,0.1164,0.0457,0.0209,0.0107
2022-01-26 10:19:00+01:00,0.1165,0.0457,0.0209,0.0107
2022-01-26 10:22:00+01:00,0.1137,0.0446,0.0204,0.0104
2022-01-26 10:30:00+01:00,0.1136,0.0444,0.0203,0.0103
2022-01-26 10:35:00+01:00,0.1207,0.0472,0.0215,0.0109
2022-01-26 10:39:00+01:00,0.1193,0.0468,0.0214,0.0109
2022-01-26 10:45:00+01:00,0.1166,0.0456,0.0208,0.0106
2022-01-26 10:55:00+01:00,0.1187,0.0466,0.0213,0.0108
2022-01-26 11:00:00+01:00,0.1217,0.0476,0.0217,0.011
2022-01-26 11:05:00+01:00,0.1216,0.0475,0.0217,0.011
2022-01-26 11:10:00+01:00,0.1214,0.0475,0.0217,0.011
2022-01-26 11:15:00+01:00,0.116,0.0453,0.0207,0.0105
2022-01-26 11:20:00+01:00,0.1244,0.0489,0.0224,0.0114
2022-01-26 11:25:00+01:00,0.1221,0.048,0.022,0.0112
2022-01-26 11:30:00+01:00,0.1223,0.0482,0.0221,0.0113
2022-01-26 11:37:00+01:00,0.1233,0.0486,0.0223,0.0114
2022-01-26 11:46:00+01:00,0.1232,0.0484,0.0222,0.0113
2022-01-26 11:53:00+01:00,0.1269,0.0502,0.0231,0.0118
2022-01-26 11:56:00+01:00,0.1241,0.0492,0.0227,0.0116
2022-01-26 12:00:00+01:00,0.1175,0.0469,0.0217,0.0111
2022-01-26 12:03:00+01:00,0.1242,0.0496,0.023,0.0118
2022-01-26 12:05:00+01:00,0.1193,0.0476,0.022,0.0113
2022-01-26 12:09:00+01:00,0.1253,0.05,0.0231,0.0119
2022-01-26 12:16:00+01:00,0.1196,0.0477,0.0221,0.0114
2022-01-26 12:17:00+01:00,0.1244,0.0497,0.023,0.0118
2022-01-26 12:25:00+01:00,0.1245,0.0497,0.023,0.0118
2022-01-26 12:30:00+01:00,0.1268,0.0505,0.0233,0.012
2022-01-26 12:35:00+01:00,0.1257,0.0501,0.0231,0.0119
2022-01-26 12:38:00+01:00,0.1276,0.0508,0.0234,0.012
2022-01-26 12:45:00+01:00,0.1263,0.0502,0.0232,0.0119
2022-01-26 12:50:00+01:00,0.1361,0.0541,0.025,0.0128
2022-01-26 12:55:00+01:00,0.1274,0.0507,0.0234,0.012
2022-01-26 13:00:00+01:00,0.1265,0.0504,0.0232,0.0119
2022-01-26 13:05:00+01:00,0.1269,0.0505,0.0233,0.012
2022-01-26 13:15:00+01:00,0.1276,0.0508,0.0234,0.012
2022-01-26 13:25:00+01:00,0.1306,0.0519,0.0239,0.0122
2022-01-26 13:30:00+01:00,0.1244,0.0496,0.0229,0.0118
2022-01-26 13:33:00+01:00,0.1252,0.0499,0.023,0.0118
2022-01-26 13:35:00+01:00,0.1315,0.0523,0.0241,0.0124
2022-01-26 13:45:00+01:00,0.1239,0.0494,0.0228,0.0117
2022-01-26 13:56:00+01:00,0.1249,0.0498,0.0231,0.0119
2022-01-26 14:00:00+01:00,0.1256,0.05,0.0231,0.0119
2022-01-26 14:05:00+01:00,0.1198,0.0478,0.0221,0.0114
2022-01-26 14:15:00+01:00,0.1223,0.0487,0.0226,0.0116
2022-01-26 14:20:00+01:00,0.1254,0.0499,0.0231,0.0119
2022-01-26 14:25:00+01:00,0.1225,0.0488,0.0226,0.0116
2022-01-26 14:30:00+01:00,0.1258,0.0501,0.0231,0.0119
2022-01-26 14:35:00+01:00,0.1256,0.05,0.0231,0.0119
2022-01-26 14:45:00+01:00,0.1192,0.0474,0.0219,0.0113
